gene,AT1,AT2,Basal,Ciliated,Goblet,Secretory,KRT5-/KRT17+
COL4A3,0.050659213,0.035282996,0.022274908,0.01991008,0.02121566,0.025381908,0.03439009
C2orf83,0.022121018,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DAW1,0.028663326,0.024583787,0.021101242,0.030141266,0.020297281,0.022144556,0.022914974
GPR55,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SPATA3-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SPATA3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ALPI,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PRSS56,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
NEU2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ARL4C,0.035678495,0.03126258,0.035816777,0.0205549,0.029435234,0.03103978,0.040444344
AC114814.3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GBX2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ASB18,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AC112721.1,-0.0048165284,-0.004851742,-0.0055885944,0.017121326,-0.0054996456,-0.005405569,-0.0055836546
AC112721.2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MLPH,0.03675061,0.04779703,0.025244968,0.026884878,0.037339263,0.037214458,0.036223896
AC079612.1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AC079612.2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6B2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR6B3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OTOS,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ANKMY1,0.03067335,0.032600645,0.026308285,0.029678613,0.0296556,0.026619619,0.025227208
AQP12B,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AQP12A,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AGXT,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.019544618,-0.005405569,-0.0055836546
CROCC2,-0.0048165284,-0.004851742,0.020101277,0.028855087,0.021296429,0.025161007,0.018927302
AC114730.3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PDCD1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
RTP5,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CHL1,-0.0048165284,0.022015825,0.03829119,0.024315933,0.035798702,0.034937184,0.031006012
AC087430.1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CNTN6,0.042092625,-0.004851742,0.020911602,0.020978963,-0.0054996456,0.025730764,0.023830222
IL5RA,0.024234323,-0.004851742,0.019910192,0.02613754,0.020210318,0.020260517,0.019991843
GRM7-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SRGAP3-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SRGAP3-AS2,0.022803523,-0.004851742,0.019711206,0.030480748,0.021296429,0.023178527,0.02155257
CPNE9,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,0.019442778,-0.0055836546
FANCD2OS,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.018663727
LINC00606,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC6A1-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00620,-0.0048165284,-0.004851742,-0.0055885944,0.016726876,-0.0054996456,-0.005405569,-0.0055836546
LINC00690,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DAZL,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PLCL2-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AC132807.1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
EFHB,0.024142088,-0.004851742,0.021161467,0.028279776,0.022236694,0.023886155,0.022049332
ZNF385D-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZNF385D-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AC099754.1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
NEK10,0.024737101,0.02437331,0.020981282,0.039606314,0.02266338,0.029021587,0.022175344
EOMES,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
RBMS3,0.057098046,0.03406316,0.033611804,0.024636941,0.031865306,0.04583084,0.031863462
AC116035.1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TGFBR2,0.04755449,0.044133604,0.03342603,0.024612967,0.032160908,0.035141412,0.036325183
CNOT10-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
AC018359.1,-0.0048165284,0.023295628,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ARPP21-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DLEC1,0.03019198,0.026350409,0.021608204,0.030310035,0.023679404,0.023068419,0.021997048
SCN10A,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TTC21A,0.031541966,0.031673256,0.025455233,0.028655887,0.025185326,0.024325319,0.025851939
XIRP1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CCR8,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
RPSA,0.04331767,0.055029787,0.05573059,0.04515085,0.05175533,0.051026773,0.048641812
LYZL4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KLHL40,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KRBOX1-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZNF197-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CCR2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.018723711,-0.005405569,-0.0055836546
LTF,0.022598775,0.027095823,0.0317815,0.021605639,0.033085283,0.05083796,0.020309102
RTP3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KIF9,0.033317424,0.034225583,0.030997632,0.042557936,0.030737882,0.030316269,0.03337367
COL7A1,-0.0048165284,-0.004851742,0.035719305,0.019655386,0.024079764,-0.005405569,0.032387596
TMEM89,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
BSN-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CDHR4,-0.0048165284,0.024583787,0.022476938,0.03457571,0.021145228,0.024407292,0.02155257
CAMKV,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SEMA3B,0.042537607,0.03174272,0.024332745,0.020751104,0.030105682,0.026099103,0.03325167
ZMYND10,0.026908392,0.028180178,0.025455233,0.043824263,0.026386043,0.026240768,0.026315399
CACNA2D2,0.038339484,0.04281879,0.022179885,0.01979653,0.019818159,0.024655286,0.024339324
IQCF6,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IQCF3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IQCF2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IQCF5-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IQCF5,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IQCF1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ITIH1,-0.0048165284,-0.004851742,-0.0055885944,0.017530393,-0.0054996456,-0.005405569,-0.0055836546
ITIH4-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DNAH12,0.02487959,0.023878826,0.02317231,0.049761616,0.023044001,0.026818741,0.0228496
FAM3D,-0.0048165284,-0.004851742,0.031207379,0.024589026,0.046901274,0.037539355,0.018663727
FEZF2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SNTN,0.023185624,0.022976987,0.02576887,0.049384728,0.025382165,0.027074195,0.024563367
THOC7-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.019544618,-0.005405569,-0.0055836546
PRICKLE2-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.019129137
PRICKLE2-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MAGI1,0.05467518,0.043134063,0.031599697,0.030515129,0.03394607,0.040995795,0.032011308
PROK2,-0.0048165284,0.022015825,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00870,-0.0048165284,-0.004851742,0.01859549,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PDZRN3-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
FRG2C,-0.0048165284,-0.004851742,0.01859549,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CADM2-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CADM2-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
POU1F1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.018723711,-0.005405569,-0.0055836546
GABRR3,0.022121018,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5AC2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5H1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5H15,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5H6,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5H2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5K4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5K3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5K1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OR5K2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GPR15,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
COL8A1,0.051825,0.040881157,0.023128152,0.020496381,-0.0054996456,0.021738347,0.031753544
TMEM45A,0.025731072,0.025083339,0.025281902,0.022125142,0.033694733,0.051219456,0.030128786
ALCAM,0.061374843,0.045816053,0.037209928,0.041345358,0.044220608,0.04977785,0.03818315
CCDC54,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DZIP3,0.032568634,0.030697793,0.029259313,0.036278374,0.028114345,0.024655286,0.026446292
RETNLB,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TRAT1,-0.0048165284,-0.004851742,0.018940462,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
GUCA1C,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
MORC1-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DPPA4,0.02289029,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PLCXD2-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PHLDB2,0.047208883,0.027664425,0.032609317,0.017806772,0.02444129,0.023602396,0.033830304
CFAP44,0.03595051,0.03457669,0.025883112,0.034054883,0.029879045,0.030087715,0.026498921
CCDC191,0.0357686,0.029272994,0.02823646,0.030040918,0.026782332,0.031529758,0.027783701
DRD3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZBTB20-AS3,-0.0048165284,0.02240609,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00903,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TUSC7,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC00901,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
IGSF11-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
UPK1B,0.026607342,0.028109627,0.032648094,0.021482881,0.045040056,0.031780787,0.022206966
MAATS1,0.031405326,0.025868898,0.023272024,0.031402126,0.026307829,0.021218179,0.023750434
ARGFX,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,0.019943444,-0.0055836546
FBXO40,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,0.019943444,-0.0055836546
CSTA,0.028750535,0.02822264,0.04420106,0.023317657,0.042921457,0.031654753,0.021614045
MYLK-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
HEG1,0.041663237,0.028151924,0.029700069,0.020350765,0.02594723,0.02995857,0.024280794
CFAP100,0.026607342,0.028871829,0.02240228,0.030378083,0.024172423,0.024325319,0.021460682
C3orf22,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
C3orf56,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
RUVBL1-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DNAJB8,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
DNAJB8-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
EFCAB12,0.024808222,0.02240609,0.020216681,0.02605938,0.019818159,0.018952083,0.021768497
RHO,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
H1FOO,-0.0048165284,-0.004851742,-0.0055885944,0.016726876,-0.0054996456,-0.005405569,-0.0055836546
NEK11,0.036558248,0.03249084,0.02712206,0.0342337,0.028508509,0.02864644,0.027670544
NPHP3-AS1,-0.0048165284,-0.004851742,0.017998453,-0.006021534,0.019237049,-0.005405569,-0.0055836546
BFSP2-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLCO2A1,0.030430956,0.02751383,0.02867985,0.021574883,0.028186643,0.025161007,0.039753314
SOX14,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01210,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CLDN18,0.05842392,0.047324758,0.021414177,0.02242196,0.030687027,0.023411686,0.029900862
DZIP1L,0.02793851,0.027843993,0.02181433,0.02854967,0.019544618,0.021810703,0.023378551
A4GNT,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01391,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
FOXL2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,0.018927302
FOXL2NB,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PRR23A,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PRR23B,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PRR23C,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
BPESC1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PISRT1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
CLSTN2-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TRIM42,-0.0048165284,-0.004851742,-0.0055885944,0.01835108,-0.0054996456,-0.005405569,-0.0055836546
ATP1B3,0.03959249,0.039738573,0.04847505,0.02404682,0.0376989,0.034127984,0.034258872
ATP1B3-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.019818159,-0.005405569,-0.0055836546
PLS1-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PAQR9,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC9A9-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC9A9-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
PLSCR5,-0.0048165284,-0.004851742,-0.0055885944,0.016726876,-0.0054996456,-0.005405569,-0.0055836546
PLSCR5-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZIC4,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZIC4-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZIC1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,0.019734368,-0.0055836546
CP,0.028078381,0.027816253,0.036520295,0.03200002,0.044725306,0.05141619,0.031644434
TM4SF1,0.04372767,0.04633154,0.04001404,0.026294935,0.04000671,0.043328807,0.061425168
ANKUB1,0.037496537,0.034765985,0.02428592,0.03550981,0.02491798,0.035512213,0.0207785
CLRN1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
P2RY12,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ARHGEF26,0.04933295,0.034022827,0.028997514,0.023792991,0.024253864,0.030682249,0.03125107
MME-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01487,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KCNAB1-AS2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
KCNAB1-AS1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
VEPH1,0.04131645,0.04258766,0.020615388,0.023644593,0.021065004,0.030988196,0.02619841
SHOX2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,0.019544618,-0.005405569,-0.0055836546
MLF1,0.034023747,0.034514125,0.031491674,0.03732607,0.029310653,0.029312508,0.03171708
RARRES1,0.027827365,0.02437331,0.033905797,0.028102368,0.048869126,0.04928872,0.025549417
IQCJ,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
OTOL1,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01192,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01323,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLITRK3,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
BCHE,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
LINC01326,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
ZBBX,0.023720574,0.021673178,0.021680124,0.0375001,0.021296429,0.020532917,0.021872083
LINC01327,-0.0048165284,-0.004851742,-0.0055885944,0.017121326,-0.0054996456,-0.005405569,-0.0055836546
WDR49,0.027389323,0.022976987,0.02494001,0.035710193,0.02619114,0.029189385,0.022387048
LRRC34,0.025276577,0.022695124,0.021161467,0.028131798,0.022131348,0.022366475,0.022827856
SAMD7,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
SLC2A2,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TMEM212,0.02289029,-0.004851742,0.019910192,0.028161284,0.019970426,0.019442778,0.020164357
GHSR,-0.0048165284,-0.004851742,-0.0055885944,-0.006021534,-0.0054996456,-0.005405569,-0.0055836546
TNFSF10,0.033089,0.035728317,0.040152162,0.025597684,0.044122465,0.043785047,0.039487872
SPATA16,-0.0048165284,-0.004851742,-0.0055885944,0.018844273,-0.0054996456,-0.005405569,-0.0055836546
